Symbol,Annual_Return,Volatility,Sharpe_Ratio,Total_Return,Sector,Sector_Code
LKQ,-0.08750201981481687,0.32279476727661816,-0.39499407283004173,-0.24457988237664108,Consumer Discretionary,XLY
ACN,-0.06922047995963823,0.268222826628541,-0.4072005404331099,-0.18824263658793683,Technology,XLK
DXCM,-0.1700272475625433,0.5005445295830175,-0.41959752859052946,-0.4607999877929677,Healthcare,XLV
CPRT,-0.06136852099352669,0.23754500582857185,-0.42673395990771074,-0.1627075449532065,Industrial,XLI
UPS,-0.08946504854603034,0.299669343384517,-0.43202633637405097,-0.2353126519128571,Industrial,XLI
BIIB,-0.09834649468153629,0.29285905719590205,-0.47239957680049566,-0.24383363368770783,Healthcare,XLV
CZR,-0.18748658803618876,0.47026622850178607,-0.4837400056579329,-0.4452703082361197,Consumer Discretionary,XLY
NKE,-0.14331733752855855,0.37478189707746545,-0.4891307156457128,-0.34679331127871005,Consumer Discretionary,XLY
ENPH,-0.3464480205159826,0.6700760118234815,-0.5767226608580412,-0.6804572597474485,Technology,XLK
ROP,-0.07861021444740561,0.19509080536823437,-0.60797439542847,-0.1759626870600638,Technology,XLK
POOL,-0.1476185382846228,0.30748441431427775,-0.6101725146070628,-0.3198040618340895,Consumer Discretionary,XLY
GPN,-0.1759842782291552,0.35146455416729255,-0.6145264882852155,-0.37671409163772696,Financial,XLF
MRNA,-0.3615188812905451,0.6422932257646916,-0.6251332961086595,-0.6762623857949084,Healthcare,XLV
MOH,-0.2630460645536055,0.4627345042893807,-0.6549026747400045,-0.5229709977943573,Healthcare,XLV
MKTX,-0.17217219529975988,0.30868638778267204,-0.6873390071516139,-0.35441597014714377,Financial,XLF
BAX,-0.23278741439563247,0.35948432607221054,-0.7588297864781925,-0.4482390798094139,Healthcare,XLV
CDW,-0.19156599369121213,0.2992470322985442,-0.7738288727962722,-0.3746114465593575,Technology,XLK
ZTS,-0.17659724022348983,0.2724696031419954,-0.7949409318536419,-0.345852011865724,Healthcare,XLV
ADBE,-0.234340916224743,0.3387961869723082,-0.8097520774257312,-0.44018837880514294,Technology,XLK
LULU,-0.32852367686752804,0.44780620362758183,-0.8229534872053957,-0.5751552426151894,Consumer Discretionary,XLY
FDS,-0.18968436625986618,0.2521719369554224,-0.9108244518916019,-0.35558339025986097,Financial,XLF
TFX,-0.32112594296054847,0.36541900117403886,-0.9882516831371728,-0.5392407357399192,Healthcare,XLV
XRAY,-0.4031529822383276,0.4141672322626764,-1.069985618652872,-0.6238009230812076,Healthcare,XLV
